datetime,Open,High,Low,Close,Volume
15.02.2022 20:00:00.000,1.13596,1.13636,1.13545,1.13582,2088.9
15.02.2022 21:00:00.000,1.13582,1.13597,1.13558,1.13574,1109.61
15.02.2022 22:00:00.000,1.13572,1.13604,1.13565,1.13565,911.13
15.02.2022 23:00:00.000,1.13564,1.13597,1.1355,1.13551,998.46
16.02.2022 00:00:00.000,1.1355,1.13595,1.13543,1.1357,0.00114008
16.02.2022 01:00:00.000,1.13569,1.13569,1.13486,1.13517,0.00202014
16.02.2022 02:00:00.000,1.13518,1.13534,1.13449,1.13472,0.00205627
16.02.2022 03:00:00.000,1.13473,1.13482,1.13449,1.13457,0.00125252
16.02.2022 04:00:00.000,1.13457,1.13489,1.13452,1.13477,0.00083755
16.02.2022 05:00:00.000,1.13478,1.13554,1.13478,1.13536,0.00105516
16.02.2022 06:00:00.000,1.13535,1.13636,1.1353,1.13634,0.00162581
16.02.2022 07:00:00.000,1.13634,1.13786,1.13631,1.13752,0.0041279
16.02.2022 08:00:00.000,1.13753,1.13953,1.1373,1.13896,0.0052617
16.02.2022 09:00:00.000,1.13898,1.13898,1.1371,1.13774,0.00686306
16.02.2022 10:00:00.000,1.13773,1.13864,1.13731,1.13808,0.00471316
16.02.2022 11:00:00.000,1.13806,1.13883,1.13742,1.1385,0.00431159
16.02.2022 12:00:00.000,1.1385,1.13866,1.13644,1.13655,0.00591943
16.02.2022 13:00:00.000,1.13655,1.13742,1.13546,1.13632,0.00716558
16.02.2022 14:00:00.000,1.13631,1.13728,1.13531,1.13651,0.00701839
16.02.2022 15:00:00.000,1.1365,1.13732,1.13599,1.13654,0.00641421
16.02.2022 16:00:00.000,1.13652,1.1381,1.13605,1.13806,0.00417071
16.02.2022 17:00:00.000,1.13807,1.13827,1.13735,1.13743,0.00257957
16.02.2022 18:00:00.000,1.13742,1.13823,1.13712,1.13766,0.00256506
16.02.2022 19:00:00.000,1.13765,1.13957,1.13701,1.13902,0.00723127
16.02.2022 20:00:00.000,1.13903,1.13934,1.13804,1.13818,0.00365564
16.02.2022 21:00:00.000,1.13819,1.13824,1.13718,1.13718,0.00104105
16.02.2022 22:00:00.000,1.13717,1.13768,1.13713,1.13755,0.00096678
16.02.2022 23:00:00.000,1.13753,1.13845,1.13669,1.13728,0.00225752
17.02.2022 00:00:00.000,1.13726,1.13828,1.13726,1.13796,2170.73
17.02.2022 01:00:00.000,1.13795,1.13819,1.13738,1.13815,1872.14
17.02.2022 02:00:00.000,1.13816,1.13848,1.13787,1.13826,1694
17.02.2022 03:00:00.000,1.13826,1.13845,1.13293,1.13366,5168.67
17.02.2022 04:00:00.000,1.13367,1.13642,1.1323,1.13422,12794.38
17.02.2022 05:00:00.000,1.13421,1.13594,1.13421,1.13563,3343.34
17.02.2022 06:00:00.000,1.13564,1.13738,1.13514,1.13602,4832.24
17.02.2022 07:00:00.000,1.13602,1.13753,1.13571,1.1375,5294.02
17.02.2022 08:00:00.000,1.1375,1.1386,1.13495,1.13582,14373.05
17.02.2022 09:00:00.000,1.13583,1.13644,1.13429,1.13613,8370.84
17.02.2022 10:00:00.000,1.13613,1.13765,1.1355,1.13753,4486.19
17.02.2022 11:00:00.000,1.13754,1.13794,1.13623,1.13657,4142.68
17.02.2022 12:00:00.000,1.13657,1.13791,1.13654,1.13778,4630.84
17.02.2022 13:00:00.000,1.13776,1.13788,1.13516,1.13592,8833.82
17.02.2022 14:00:00.000,1.13591,1.13757,1.13505,1.13592,12773.02
17.02.2022 15:00:00.000,1.13592,1.13794,1.13547,1.13692,9456.92
17.02.2022 16:00:00.000,1.13693,1.13755,1.13621,1.13627,4320.69
17.02.2022 17:00:00.000,1.13629,1.13695,1.13582,1.13591,2765.48
17.02.2022 18:00:00.000,1.13589,1.13646,1.1357,1.13625,1727.78
17.02.2022 19:00:00.000,1.13624,1.1367,1.13603,1.13638,1434.69
17.02.2022 20:00:00.000,1.13639,1.13648,1.13568,1.13598,1573.42
17.02.2022 21:00:00.000,1.13597,1.13621,1.13588,1.13592,741.76
17.02.2022 22:00:00.000,1.13584,1.13658,1.13572,1.13605,1805.8961
17.02.2022 23:00:00.000,1.13608,1.13696,1.13597,1.13637,1900.56
18.02.2022 00:00:00.000,1.13636,1.13659,1.13579,1.13595,0.00193866
18.02.2022 01:00:00.000,1.13593,1.13711,1.13577,1.13678,0.00448758
18.02.2022 02:00:00.000,1.13677,1.13712,1.13624,1.13669,0.002849
18.02.2022 03:00:00.000,1.13669,1.137,1.13639,1.13672,0.00251022
18.02.2022 04:00:00.000,1.1367,1.13685,1.13628,1.13636,0.00212815
18.02.2022 05:00:00.000,1.13639,1.13671,1.13611,1.13658,0.00247019
18.02.2022 06:00:00.000,1.13658,1.13718,1.13655,1.13709,0.00222714
18.02.2022 07:00:00.000,1.13707,1.13736,1.13672,1.13697,0.00337723
18.02.2022 08:00:00.000,1.13696,1.13769,1.1366,1.13755,0.00616881
18.02.2022 10:00:00.000,1.13709,1.13723,1.13605,1.1361,0.00436319
18.02.2022 12:00:00.000,1.13623,1.13682,1.13573,1.13602,0.00350116
18.02.2022 14:00:00.000,1.1349,1.13515,1.13387,1.13478,0.00657775
18.02.2022 15:00:00.000,1.1348,1.1354,1.13274,1.13411,0.00793199
18.02.2022 18:00:00.000,1.13222,1.13323,1.13218,1.13299,0.00156224
18.02.2022 20:00:00.000,1.13311,1.13317,1.13236,1.13243,0.00219991
20.02.2022 22:00:00.000,1.13186,1.13253,1.13175,1.13198,0.000766583
20.02.2022 23:00:00.000,1.13199,1.13235,1.13131,1.13164,0.003277262
21.02.2022 00:00:00.000,1.1317,1.13356,1.1313,1.13325,2092.95
21.02.2022 01:00:00.000,1.13326,1.13579,1.13279,1.13532,4406.61
21.02.2022 02:00:00.000,1.13533,1.13581,1.13528,1.13571,2605.19
21.02.2022 03:00:00.000,1.1357,1.13679,1.1357,1.13607,1788.28
21.02.2022 04:00:00.000,1.13606,1.13627,1.13582,1.13621,1046.75
21.02.2022 05:00:00.000,1.13621,1.13644,1.13607,1.13625,851.62
21.02.2022 06:00:00.000,1.13625,1.13696,1.13623,1.13688,1451.75
21.02.2022 07:00:00.000,1.13689,1.13788,1.13679,1.13735,2994.4
21.02.2022 08:00:00.000,1.13734,1.13905,1.13559,1.13565,6250.59
21.02.2022 09:00:00.000,1.13564,1.13682,1.13539,1.13634,5034.97
21.02.2022 10:00:00.000,1.13633,1.13665,1.1355,1.13562,3204.17
21.02.2022 11:00:00.000,1.13563,1.13613,1.13456,1.13477,4530.97
21.02.2022 12:00:00.000,1.13477,1.13502,1.13329,1.13343,4758.92
21.02.2022 13:00:00.000,1.13341,1.13407,1.13205,1.13301,5739.02
21.02.2022 14:00:00.000,1.13298,1.13458,1.1325,1.13336,6705.84
21.02.2022 15:00:00.000,1.13334,1.13446,1.13258,1.13361,5319.47
21.02.2022 16:00:00.000,1.1336,1.13468,1.13348,1.13463,3142.89
21.02.2022 17:00:00.000,1.13464,1.1349,1.13355,1.13361,2003.96
21.02.2022 18:00:00.000,1.13362,1.13428,1.13169,1.1317,2601
21.02.2022 19:00:00.000,1.1317,1.13203,1.13064,1.13182,4902.52
21.02.2022 20:00:00.000,1.13184,1.13186,1.13072,1.13147,1388.51
21.02.2022 21:00:00.000,1.13145,1.13186,1.13075,1.13078,2180.21
21.02.2022 22:00:00.000,1.13074,1.13124,1.13066,1.13072,1030.43
21.02.2022 23:00:00.000,1.13072,1.13092,1.12963,1.13092,2871.15
22.02.2022 00:00:00.000,1.13092,1.13197,1.1307,1.13136,0.00286512
22.02.2022 01:00:00.000,1.13136,1.1316,1.12995,1.13036,0.00450738
22.02.2022 02:00:00.000,1.13036,1.13094,1.12977,1.13045,0.00278424
22.02.2022 03:00:00.000,1.13046,1.13046,1.1288,1.12922,0.00275527
22.02.2022 04:00:00.000,1.12922,1.13002,1.12922,1.12984,0.00193954
22.02.2022 05:00:00.000,1.12984,1.13091,1.12975,1.13066,0.00223481
22.02.2022 06:00:00.000,1.13067,1.13125,1.12995,1.1304,0.0034736
22.02.2022 07:00:00.000,1.13041,1.13056,1.12925,1.12966,0.0075562
22.02.2022 08:00:00.000,1.12965,1.13278,1.12929,1.13257,0.01034007
22.02.2022 09:00:00.000,1.13258,1.13367,1.13147,1.13193,0.00681355
22.02.2022 10:00:00.000,1.13194,1.13667,1.13183,1.13522,0.00932305
22.02.2022 11:00:00.000,1.13524,1.13586,1.1337,1.1346,0.00757782
22.02.2022 12:00:00.000,1.13461,1.13592,1.1343,1.13509,0.00646551
22.02.2022 13:00:00.000,1.13508,1.13535,1.1337,1.13411,0.00557159
22.02.2022 14:00:00.000,1.1341,1.13481,1.13355,1.13465,0.00623119
22.02.2022 15:00:00.000,1.13466,1.13503,1.13306,1.13352,0.0090354
22.02.2022 16:00:00.000,1.13355,1.13539,1.13311,1.13434,0.00662868
22.02.2022 17:00:00.000,1.13431,1.13431,1.13249,1.13336,0.00261315
22.02.2022 18:00:00.000,1.13336,1.1338,1.13252,1.13288,0.00211561
22.02.2022 19:00:00.000,1.13287,1.13412,1.1322,1.13346,0.00449252
22.02.2022 20:00:00.000,1.13346,1.1341,1.13234,1.1324,0.00300231
22.02.2022 21:00:00.000,1.13239,1.13293,1.13229,1.1324,0.00098247
22.02.2022 22:00:00.000,1.13229,1.13288,1.13229,1.13257,0.00073134
22.02.2022 23:00:00.000,1.13256,1.1331,1.13255,1.13287,0.00093101
23.02.2022 00:00:00.000,1.13286,1.13354,1.13283,1.13331,1132.72
23.02.2022 01:00:00.000,1.1333,1.13358,1.13293,1.13347,2053.68
23.02.2022 02:00:00.000,1.13349,1.13387,1.13203,1.13224,1975.1
23.02.2022 03:00:00.000,1.13223,1.13265,1.13199,1.13257,824.62
23.02.2022 04:00:00.000,1.13258,1.13262,1.13231,1.13254,776.15
23.02.2022 05:00:00.000,1.13254,1.13301,1.13218,1.13255,1469.42
23.02.2022 06:00:00.000,1.13254,1.13304,1.13219,1.1322,1304.24
23.02.2022 07:00:00.000,1.13221,1.13427,1.13159,1.13398,4102.85
23.02.2022 08:00:00.000,1.13398,1.13474,1.13339,1.13474,4545.55
23.02.2022 09:00:00.000,1.13472,1.13588,1.13377,1.13557,4811.63
23.02.2022 10:00:00.000,1.13554,1.13581,1.13498,1.13511,4928.02
23.02.2022 11:00:00.000,1.13511,1.13528,1.134,1.13403,4290.86
23.02.2022 12:00:00.000,1.13402,1.13488,1.13369,1.13374,4112
23.02.2022 13:00:00.000,1.13376,1.13523,1.13364,1.13514,4295.61
23.02.2022 14:00:00.000,1.13514,1.13518,1.133,1.13334,6111.4
23.02.2022 15:00:00.000,1.13335,1.13377,1.13206,1.13243,6735.06
23.02.2022 16:00:00.000,1.13242,1.13261,1.13058,1.1314,5057.55
23.02.2022 17:00:00.000,1.13139,1.13184,1.13076,1.13124,2209.54
23.02.2022 18:00:00.000,1.13123,1.13124,1.13038,1.13091,2032.71
23.02.2022 19:00:00.000,1.13091,1.13121,1.13037,1.13076,1707.24
23.02.2022 20:00:00.000,1.13075,1.13104,1.13011,1.13051,1555.35
23.02.2022 21:00:00.000,1.13051,1.13076,1.13021,1.13027,979.63
23.02.2022 22:00:00.000,1.13036,1.13087,1.13027,1.13027,1592.3664
23.02.2022 23:00:00.000,1.13028,1.13086,1.13001,1.13053,1535.97
24.02.2022 00:00:00.000,1.13055,1.1306,1.12749,1.1276,0.00374169
24.02.2022 01:00:00.000,1.12763,1.12942,1.12763,1.1293,0.0060133
24.02.2022 02:00:00.000,1.12932,1.12939,1.12648,1.1273,0.00781866
24.02.2022 03:00:00.000,1.12728,1.12788,1.12348,1.1238,0.0123049
24.02.2022 04:00:00.000,1.12379,1.1249,1.12083,1.12453,0.01254325
24.02.2022 05:00:00.000,1.12452,1.12461,1.12206,1.12377,0.00890364
24.02.2022 06:00:00.000,1.12376,1.12533,1.1232,1.12452,0.00641518
24.02.2022 07:00:00.000,1.12449,1.12556,1.12353,1.1245,0.01397038
24.02.2022 08:00:00.000,1.12451,1.12624,1.12331,1.12397,0.01525483
24.02.2022 09:00:00.000,1.12399,1.12504,1.12088,1.12112,0.01256946
24.02.2022 10:00:00.000,1.12111,1.12122,1.11632,1.11781,0.01308572
24.02.2022 11:00:00.000,1.1178,1.11806,1.11551,1.11741,0.01286648
24.02.2022 12:00:00.000,1.11742,1.11848,1.11614,1.11703,0.01151586
24.02.2022 13:00:00.000,1.11702,1.11801,1.11528,1.11619,0.01183033
24.02.2022 14:00:00.000,1.11616,1.11712,1.11442,1.11467,0.01320637
24.02.2022 15:00:00.000,1.11468,1.11504,1.1108,1.11096,0.01209326
24.02.2022 16:00:00.000,1.11094,1.1157,1.11062,1.11499,0.01295412
24.02.2022 17:00:00.000,1.11501,1.11785,1.11408,1.11664,0.00702498
24.02.2022 18:00:00.000,1.11666,1.12067,1.11599,1.11906,0.00682941
24.02.2022 19:00:00.000,1.11907,1.12123,1.11841,1.11874,0.01086301
24.02.2022 20:00:00.000,1.11875,1.12212,1.11845,1.11996,0.00732511
24.02.2022 21:00:00.000,1.11999,1.1205,1.1191,1.11914,0.0018966
24.02.2022 22:00:00.000,1.11912,1.12031,1.11912,1.11968,0.002030635
24.02.2022 23:00:00.000,1.11967,1.12002,1.11897,1.11905,0.00130431
25.02.2022 00:00:00.000,1.11906,1.12094,1.11864,1.12014,3590.46
25.02.2022 01:00:00.000,1.12018,1.12057,1.11895,1.12033,9262.71
25.02.2022 02:00:00.000,1.12032,1.12141,1.11985,1.12136,3609.95
25.02.2022 03:00:00.000,1.12135,1.12178,1.12052,1.12172,3157.4
25.02.2022 04:00:00.000,1.12172,1.12285,1.1216,1.12214,4099.85
25.02.2022 05:00:00.000,1.12213,1.12256,1.12142,1.12254,2764
25.02.2022 06:00:00.000,1.12254,1.12254,1.12008,1.12018,3996.94
25.02.2022 07:00:00.000,1.12017,1.1222,1.11968,1.121,8622.6
25.02.2022 08:00:00.000,1.12102,1.12151,1.11701,1.11775,12114.7
25.02.2022 09:00:00.000,1.11774,1.11881,1.11695,1.11813,9157.41
25.02.2022 10:00:00.000,1.11812,1.11832,1.11659,1.11802,7323.11
25.02.2022 11:00:00.000,1.11801,1.1187,1.11682,1.11851,5790.02
25.02.2022 12:00:00.000,1.11853,1.12369,1.11837,1.12211,12612.58
25.02.2022 13:00:00.000,1.12213,1.12415,1.12118,1.12366,12456.96
25.02.2022 14:00:00.000,1.12366,1.12497,1.12185,1.12324,10473.85
25.02.2022 15:00:00.000,1.12325,1.12509,1.12318,1.1244,11485.05
25.02.2022 16:00:00.000,1.12442,1.12669,1.12386,1.12591,6905.32
25.02.2022 17:00:00.000,1.12591,1.1262,1.1235,1.12407,4044.41
25.02.2022 18:00:00.000,1.12408,1.12604,1.12408,1.12568,2843.26
25.02.2022 19:00:00.000,1.1257,1.12658,1.12497,1.12634,2557.37
25.02.2022 20:00:00.000,1.12633,1.12711,1.12581,1.12656,3431.27
25.02.2022 21:00:00.000,1.12657,1.12739,1.12643,1.12719,2302.03
27.02.2022 22:00:00.000,1.11237,1.11581,1.11225,1.11502,9942.07
27.02.2022 23:00:00.000,1.11504,1.11882,1.11488,1.118,17509.46
28.02.2022 00:00:00.000,1.11801,1.11944,1.11774,1.11817,0.00854183
28.02.2022 01:00:00.000,1.11818,1.11859,1.1159,1.11708,0.01318443
28.02.2022 02:00:00.000,1.11708,1.11737,1.1146,1.1157,0.00843291
28.02.2022 03:00:00.000,1.11569,1.11605,1.11489,1.11507,0.00511433
28.02.2022 04:00:00.000,1.11508,1.11528,1.11421,1.11458,0.00301169
28.02.2022 05:00:00.000,1.11462,1.11584,1.11445,1.11562,0.00260935
28.02.2022 06:00:00.000,1.11562,1.11681,1.11543,1.11586,0.00506537
28.02.2022 07:00:00.000,1.11587,1.12,1.11555,1.11894,0.01361619
28.02.2022 08:00:00.000,1.11897,1.11963,1.11639,1.11787,0.01261428
28.02.2022 09:00:00.000,1.11788,1.11851,1.11649,1.11779,0.00945626
28.02.2022 10:00:00.000,1.11778,1.12321,1.11777,1.1229,0.0094516
28.02.2022 12:00:00.000,1.11992,1.1208,1.11913,1.11928,0.00782284
28.02.2022 15:00:00.000,1.12219,1.12363,1.12006,1.12316,0.01146865
28.02.2022 17:00:00.000,1.12242,1.12283,1.11974,1.12048,0.00674675
28.02.2022 19:00:00.000,1.1215,1.12236,1.12037,1.12222,0.00412081
28.02.2022 20:00:00.000,1.12224,1.12228,1.1209,1.12103,0.00399055
28.02.2022 23:00:00.000,1.12199,1.12199,1.12141,1.12141,0.00130173
01.03.2022 00:00:00.000,1.1214,1.12145,1.12052,1.12054,2957.04
01.03.2022 01:00:00.000,1.12056,1.12103,1.12016,1.12016,3056.8
01.03.2022 02:00:00.000,1.12017,1.12051,1.11928,1.11963,2797.51
01.03.2022 03:00:00.000,1.11963,1.1201,1.1192,1.1192,2054.63
01.03.2022 04:00:00.000,1.11922,1.11996,1.11906,1.11964,1142.9
01.03.2022 05:00:00.000,1.11962,1.1203,1.11938,1.1196,1556.53
01.03.2022 06:00:00.000,1.1196,1.12075,1.11944,1.12058,2587.19
01.03.2022 07:00:00.000,1.12058,1.12299,1.12051,1.12296,6262.35
01.03.2022 08:00:00.000,1.12295,1.12329,1.12116,1.12266,8273.13
01.03.2022 09:00:00.000,1.12267,1.12295,1.119,1.11964,9858.42
01.03.2022 10:00:00.000,1.11961,1.11986,1.11662,1.11813,10588.39
01.03.2022 11:00:00.000,1.11812,1.11862,1.11731,1.11756,8596.02
01.03.2022 12:00:00.000,1.11756,1.11804,1.1156,1.116,7079.96
01.03.2022 13:00:00.000,1.11601,1.117,1.11403,1.11602,9660.28
01.03.2022 14:00:00.000,1.11602,1.1162,1.11425,1.11513,10023.16
01.03.2022 15:00:00.000,1.11509,1.11511,1.11281,1.11401,11135.35
01.03.2022 16:00:00.000,1.11402,1.11443,1.10991,1.11031,9052.57
01.03.2022 17:00:00.000,1.11031,1.11263,1.10896,1.11091,8263.77
01.03.2022 18:00:00.000,1.1109,1.11259,1.10983,1.11225,8638.43
01.03.2022 19:00:00.000,1.11224,1.11348,1.11132,1.1122,5829.16
01.03.2022 20:00:00.000,1.11219,1.11328,1.11164,1.11302,7107.41
01.03.2022 21:00:00.000,1.11301,1.11379,1.11225,1.1124,1708.81
01.03.2022 22:00:00.000,1.11234,1.11258,1.11177,1.11189,2580.925
01.03.2022 23:00:00.000,1.11188,1.11342,1.11177,1.11322,1310.29
02.03.2022 00:00:00.000,1.11321,1.11336,1.11216,1.11264,2061.98
02.03.2022 01:00:00.000,1.11264,1.11355,1.11226,1.11281,2593.4
02.03.2022 02:00:00.000,1.11279,1.11317,1.1111,1.11251,2891.91
02.03.2022 03:00:00.000,1.11252,1.11289,1.11178,1.11189,1592.6
02.03.2022 04:00:00.000,1.1119,1.11234,1.11175,1.1123,2012.34
02.03.2022 05:00:00.000,1.11228,1.11229,1.11132,1.11148,2849.47
02.03.2022 06:00:00.000,1.11149,1.11178,1.10965,1.10973,4541.32
02.03.2022 07:00:00.000,1.10974,1.11126,1.10838,1.10933,11440.56
02.03.2022 08:00:00.000,1.10933,1.1104,1.10796,1.10856,12179.68
02.03.2022 09:00:00.000,1.10855,1.10987,1.10588,1.10823,13753.16
02.03.2022 10:00:00.000,1.10823,1.11021,1.10758,1.10977,9200.88
02.03.2022 11:00:00.000,1.1098,1.1103,1.1085,1.10995,8532.85
02.03.2022 12:00:00.000,1.10995,1.11192,1.10944,1.1117,9389.84
02.03.2022 13:00:00.000,1.11173,1.11173,1.10886,1.11048,12380.04
02.03.2022 14:00:00.000,1.11046,1.11047,1.10759,1.10934,10825.36
02.03.2022 15:00:00.000,1.10938,1.1098,1.10573,1.10683,14202.35
02.03.2022 16:00:00.000,1.10684,1.11437,1.10636,1.11023,19028.48
02.03.2022 17:00:00.000,1.11022,1.11036,1.10786,1.11025,8872.29
02.03.2022 18:00:00.000,1.11024,1.11312,1.10997,1.11281,4130.65
02.03.2022 19:00:00.000,1.11281,1.11341,1.11164,1.11241,3632.74
02.03.2022 20:00:00.000,1.11241,1.11302,1.11175,1.11269,3793.52
02.03.2022 21:00:00.000,1.11269,1.11289,1.11174,1.11179,1085.22
02.03.2022 22:00:00.000,1.11179,1.11207,1.11125,1.11187,2933.6639
02.03.2022 23:00:00.000,1.11189,1.11215,1.11102,1.11123,3149.86
03.03.2022 00:00:00.000,1.11119,1.11152,1.11006,1.11021,2454.17
03.03.2022 01:00:00.000,1.11022,1.11039,1.10941,1.10975,3706.86
03.03.2022 02:00:00.000,1.10976,1.11065,1.109,1.11058,3418.65
03.03.2022 03:00:00.000,1.11058,1.11066,1.10956,1.10996,1957.34
03.03.2022 04:00:00.000,1.10997,1.11032,1.10971,1.10977,1448.38
03.03.2022 05:00:00.000,1.10978,1.11046,1.10978,1.11017,1557.03
03.03.2022 06:00:00.000,1.11016,1.11062,1.10936,1.11044,2728.89
03.03.2022 07:00:00.000,1.11043,1.11057,1.10911,1.10975,4246.07
03.03.2022 08:00:00.000,1.10974,1.11,1.10824,1.10911,7437.49
03.03.2022 09:00:00.000,1.10911,1.10951,1.10717,1.10799,7753.38
03.03.2022 10:00:00.000,1.108,1.1094,1.10777,1.10866,4436.62
03.03.2022 11:00:00.000,1.10866,1.10875,1.1078,1.10866,4854.55
03.03.2022 12:00:00.000,1.10865,1.10968,1.10724,1.10752,6063.49
03.03.2022 13:00:00.000,1.10755,1.10875,1.10647,1.10856,6959.82
03.03.2022 14:00:00.000,1.10855,1.1095,1.10743,1.10796,11634.74
03.03.2022 15:00:00.000,1.10809,1.10867,1.10575,1.10618,8637.94
03.03.2022 16:00:00.000,1.10617,1.10651,1.10375,1.10543,8629.29
03.03.2022 17:00:00.000,1.10544,1.10678,1.10334,1.1051,8791.19
03.03.2022 18:00:00.000,1.10512,1.10664,1.10473,1.10623,4116.85
03.03.2022 19:00:00.000,1.10624,1.10655,1.1055,1.10577,2225.94
03.03.2022 20:00:00.000,1.10576,1.10635,1.10564,1.10628,2902.8
03.03.2022 21:00:00.000,1.10627,1.10666,1.10621,1.10658,1097.2
03.03.2022 22:00:00.000,1.10655,1.10662,1.10614,1.10656,473.04
03.03.2022 23:00:00.000,1.10657,1.10677,1.1063,1.10656,1382.98
04.03.2022 00:00:00.000,1.10656,1.10665,1.101,1.10124,0.00899119
04.03.2022 01:00:00.000,1.10122,1.10517,1.10112,1.10489,0.01402756
04.03.2022 02:00:00.000,1.10487,1.10492,1.10254,1.10289,0.00998231
04.03.2022 03:00:00.000,1.10288,1.10312,1.10192,1.10258,0.00503334
04.03.2022 04:00:00.000,1.10255,1.10366,1.10234,1.10354,0.00324436
04.03.2022 05:00:00.000,1.10354,1.10391,1.10233,1.10286,0.00359085
04.03.2022 07:00:00.000,1.10152,1.10237,1.10083,1.10122,0.0080243
04.03.2022 09:00:00.000,1.10118,1.10242,1.10118,1.1014,0.00605107
04.03.2022 11:00:00.000,1.10011,1.10066,1.09729,1.09756,0.00782004
04.03.2022 13:00:00.000,1.09373,1.09448,1.08856,1.09088,0.01557044
04.03.2022 15:00:00.000,1.09084,1.09238,1.09012,1.09185,0.00951523
04.03.2022 17:00:00.000,1.09087,1.09261,1.0908,1.09256,0.00559149
04.03.2022 19:00:00.000,1.09335,1.09368,1.09098,1.09131,0.00439929
04.03.2022 21:00:00.000,1.09344,1.09404,1.09254,1.09311,0.003651627
06.03.2022 22:00:00.000,1.09199,1.09287,1.09199,1.09252,873.74
06.03.2022 23:00:00.000,1.09256,1.09256,1.08634,1.08736,10174.26
07.03.2022 00:00:00.000,1.08734,1.08844,1.08623,1.08623,0.00550121
07.03.2022 03:00:00.000,1.08455,1.08863,1.08407,1.08709,0.00896163
07.03.2022 05:00:00.000,1.08791,1.08873,1.08663,1.08769,0.00639046
07.03.2022 07:00:00.000,1.08735,1.08978,1.08663,1.08711,0.01233925
07.03.2022 09:00:00.000,1.08626,1.08706,1.08501,1.08582,0.01247379
07.03.2022 11:00:00.000,1.08327,1.08646,1.08259,1.08592,0.0118781
07.03.2022 13:00:00.000,1.08878,1.09211,1.08848,1.08975,0.0194462
07.03.2022 14:00:00.000,1.08974,1.09325,1.08894,1.08913,0.01799047
07.03.2022 17:00:00.000,1.086,1.08896,1.08584,1.08751,0.00796758
07.03.2022 19:00:00.000,1.088,1.08905,1.08455,1.08479,0.00663108
07.03.2022 21:00:00.000,1.08702,1.08716,1.08515,1.08523,0.001189435
07.03.2022 23:00:00.000,1.08538,1.08661,1.0852,1.0866,0.00171466
08.03.2022 00:00:00.000,1.0866,1.08697,1.08489,1.08571,2600.27
08.03.2022 01:00:00.000,1.08572,1.08803,1.08531,1.08749,4976.49
08.03.2022 02:00:00.000,1.0875,1.08847,1.08706,1.08747,3563.88
08.03.2022 03:00:00.000,1.08746,1.08792,1.08674,1.08677,2426.91
08.03.2022 04:00:00.000,1.08675,1.08726,1.08649,1.08699,2843.5
08.03.2022 05:00:00.000,1.08698,1.08702,1.08557,1.08597,4043.15
08.03.2022 06:00:00.000,1.08597,1.08664,1.08522,1.08604,4897.04
08.03.2022 07:00:00.000,1.08606,1.08836,1.08511,1.08612,10258.7
08.03.2022 08:00:00.000,1.08616,1.09216,1.08559,1.08964,23477.9801
08.03.2022 09:00:00.000,1.08965,1.09051,1.08655,1.08875,10524.48
08.03.2022 10:00:00.000,1.08875,1.09048,1.08654,1.0898,11018.82
08.03.2022 11:00:00.000,1.08984,1.09037,1.08814,1.0891,6866.56
08.03.2022 12:00:00.000,1.08912,1.09212,1.08912,1.09054,9410.59
08.03.2022 13:00:00.000,1.09054,1.09175,1.08835,1.09155,13970.41
08.03.2022 14:00:00.000,1.09153,1.09243,1.09016,1.09043,11700.26
08.03.2022 15:00:00.000,1.09045,1.09063,1.08719,1.08756,16149.15
08.03.2022 16:00:00.000,1.08756,1.08928,1.08749,1.08806,10403.52
08.03.2022 17:00:00.000,1.08808,1.09561,1.08776,1.0942,20748.71
08.03.2022 18:00:00.000,1.09419,1.09582,1.09042,1.09172,14053.89
08.03.2022 19:00:00.000,1.09168,1.0917,1.09021,1.09063,10165.61
08.03.2022 20:00:00.000,1.09063,1.09134,1.08996,1.09064,6374.68
08.03.2022 21:00:00.000,1.09066,1.09094,1.08938,1.08997,808.03
08.03.2022 22:00:00.000,1.08964,1.09028,1.08964,1.08998,785.81
08.03.2022 23:00:00.000,1.09001,1.09046,1.089,1.08978,2049.76
09.03.2022 00:00:00.000,1.08984,1.09145,1.08965,1.0914,2505.16
09.03.2022 01:00:00.000,1.09142,1.09199,1.09102,1.09138,3573.55
09.03.2022 02:00:00.000,1.09138,1.09201,1.09125,1.09161,2621.13
09.03.2022 03:00:00.000,1.0916,1.09173,1.0905,1.09072,2214.3
09.03.2022 04:00:00.000,1.09071,1.0919,1.09069,1.09168,1864.99
